customerID,tenure,Contract,MonthlyCharges,TotalCharges,Final_Churn_Probability,Final_Risk_Level,Expected_Remaining_Months,Estimated_LTV,LTV_Value_Segment,Customer_Segment
8532-UEFWH,52,Two year,25.75,1345.85,1.12,Low,23.7312,611.08,Medium Value,Low/Medium Value - Low/Medium Risk
8541-QVFKM,8,Month-to-month,73.5,632.2,74.42,High,6.139200000000001,451.23,Low Value,Low/Medium Value - High Risk
7129-ACFOG,5,Month-to-month,53.8,283.95,48.1,Medium,12.455999999999998,670.13,Medium Value,Low/Medium Value - Low/Medium Risk
2495-INZWQ,4,Month-to-month,44.55,174.3,74.86,High,6.033599999999999,268.8,Low Value,Low/Medium Value - High Risk
0263-FJTQO,50,Two year,70.5,3486.65,2.53,Low,23.3928,1649.19,High Value,High Value - Low/Medium Risk
0181-RITDD,62,Two year,108.15,6825.65,3.27,Low,23.215200000000003,2510.72,High Value,High Value - Low/Medium Risk
8241-JUIQO,61,One year,19.45,1336.35,1.29,Low,23.6904,460.78,Low Value,Low/Medium Value - Low/Medium Risk
0913-XWSCN,55,Month-to-month,85.5,4713.4,26.35,Low,17.676,1511.3,High Value,High Value - Low/Medium Risk
2159-TURXX,5,Month-to-month,20.05,95.55,15.96,Low,20.169600000000003,404.4,Low Value,Low/Medium Value - Low/Medium Risk
6461-PPAXN,35,One year,54.95,1916.0,3.23,Low,23.224800000000002,1276.2,Medium Value,Low/Medium Value - Low/Medium Risk
1452-KIOVK,22,Month-to-month,89.1,1949.4,40.98,Medium,14.164800000000001,1262.08,Medium Value,Low/Medium Value - Low/Medium Risk
1139-WUOAH,57,Two year,53.35,3090.05,3.82,Low,23.083199999999998,1231.49,Medium Value,Low/Medium Value - Low/Medium Risk
3207-OYBWH,57,Month-to-month,95.25,5427.05,36.87,Medium,15.1512,1443.15,High Value,High Value - Low/Medium Risk
8347-GDTMP,64,Two year,19.45,1225.65,0.55,Low,23.868000000000002,464.23,Low Value,Low/Medium Value - Low/Medium Risk
9909-DFRJA,26,One year,95.85,2475.35,14.5,Low,20.52,1966.84,High Value,High Value - Low/Medium Risk
6383-ZTSIW,39,One year,99.1,3877.95,12.62,Low,20.9712,2078.25,High Value,High Value - Low/Medium Risk
5438-QMDDL,19,Month-to-month,59.8,1130.85,23.91,Low,18.2616,1092.04,Medium Value,Low/Medium Value - Low/Medium Risk
8914-RBTSB,31,Month-to-month,93.8,3019.5,44.42,Medium,13.339199999999998,1251.22,Medium Value,Low/Medium Value - Low/Medium Risk
6164-HXUGH,6,Month-to-month,19.85,119.3,13.97,Low,20.647199999999998,409.85,Low Value,Low/Medium Value - Low/Medium Risk
6900-RBKER,52,Two year,89.45,4577.75,13.48,Low,20.7648,1857.41,High Value,High Value - Low/Medium Risk
1492-QGCLU,53,Month-to-month,85.7,4616.1,11.57,Low,21.2232,1818.83,High Value,High Value - Low/Medium Risk
6664-FPDAC,56,One year,111.95,6418.9,32.12,Medium,16.291200000000003,1823.8,High Value,High Value - Low/Medium Risk
1088-AUUZZ,56,Two year,75.85,4261.2,1.7,Low,23.592,1789.45,High Value,High Value - Low/Medium Risk
6651-AZVTJ,49,Month-to-month,99.8,4872.45,54.97,Medium,10.807200000000002,1078.56,Medium Value,Low/Medium Value - Low/Medium Risk
8219-VYBVI,39,Two year,25.0,1004.35,1.09,Low,23.7384,593.46,Medium Value,Low/Medium Value - Low/Medium Risk
0310-MVLET,61,Month-to-month,99.15,6010.05,39.54,Medium,14.5104,1438.71,High Value,High Value - Low/Medium Risk
7233-IOQNP,43,Month-to-month,34.0,1505.35,5.71,Low,22.6296,769.41,Medium Value,Low/Medium Value - Low/Medium Risk
7311-MQJCH,5,One year,19.55,99.6,11.66,Low,21.2016,414.49,Low Value,Low/Medium Value - Low/Medium Risk
9256-JTBNZ,11,Month-to-month,20.3,246.3,12.78,Low,20.9328,424.94,Low Value,Low/Medium Value - Low/Medium Risk
8713-IGZSO,2,Month-to-month,24.85,62.0,24.46,Low,18.1296,450.52,Low Value,Low/Medium Value - Low/Medium Risk
6821-BUXUX,13,Month-to-month,96.65,1244.5,52.65,Medium,11.364,1098.33,Medium Value,Low/Medium Value - Low/Medium Risk
9114-DPSIA,72,Two year,81.0,5750.0,0.62,Low,23.8512,1931.95,High Value,High Value - Low/Medium Risk
4501-UYKBC,46,One year,69.1,3255.35,7.26,Low,22.2576,1538.0,High Value,High Value - Low/Medium Risk
2798-NYLMZ,71,Two year,108.55,7616.0,6.12,Low,22.5312,2445.76,High Value,High Value - Low/Medium Risk
6711-VTNRE,36,Month-to-month,87.55,3078.1,35.36,Medium,15.513600000000002,1358.22,High Value,High Value - Low/Medium Risk
5966-EMAZU,64,One year,108.5,6880.85,16.11,Low,20.1336,2184.5,High Value,High Value - Low/Medium Risk
3627-FHKBK,1,Month-to-month,75.3,75.3,47.18,Medium,12.6768,954.56,Medium Value,Low/Medium Value - Low/Medium Risk
7861-UVUFT,15,Month-to-month,84.3,1308.4,58.51,Medium,9.957600000000001,839.43,Medium Value,Low/Medium Value - Low/Medium Risk
9824-QCJPK,36,One year,20.0,666.75,2.33,Low,23.4408,468.82,Low Value,Low/Medium Value - Low/Medium Risk
7816-VGHTO,6,Two year,40.55,217.5,8.45,Low,21.972,890.96,Medium Value,Low/Medium Value - Low/Medium Risk
3794-NFNCH,30,Month-to-month,50.0,1474.9,19.12,Low,19.4112,970.56,Medium Value,Low/Medium Value - Low/Medium Risk
3877-JRJIP,1,Month-to-month,59.85,59.85,67.33,High,7.8408,469.27,Low Value,Low/Medium Value - High Risk
5228-EXCET,13,Month-to-month,80.85,1008.7,59.62,Medium,9.691200000000002,783.53,Medium Value,Low/Medium Value - Low/Medium Risk
6248-BSHKG,61,One year,20.4,1226.45,1.14,Low,23.7264,484.02,Low Value,Low/Medium Value - Low/Medium Risk
8915-NNTRC,72,Two year,107.7,7919.8,4.29,Low,22.970399999999998,2473.91,High Value,High Value - Low/Medium Risk
3470-OBUET,67,Two year,74.0,4868.4,0.77,Low,23.815199999999997,1762.32,High Value,High Value - Low/Medium Risk
3229-USWAR,34,One year,79.95,2727.3,6.01,Low,22.5576,1803.48,High Value,High Value - Low/Medium Risk
1927-QEWMY,72,Two year,20.5,1502.25,0.38,Low,23.9088,490.13,Low Value,Low/Medium Value - Low/Medium Risk
6374-AFWOX,46,Two year,65.65,3047.15,0.76,Low,23.8176,1563.63,High Value,High Value - Low/Medium Risk
7912-SYRQT,7,Month-to-month,75.1,552.95,67.11,High,7.893599999999999,592.81,Low Value,Low/Medium Value - High Risk
2070-FNEXE,7,Month-to-month,76.45,503.6,43.16,Medium,13.6416,1042.9,Medium Value,Low/Medium Value - Low/Medium Risk
5803-NQJZO,72,Two year,67.8,4804.65,0.94,Low,23.7744,1611.9,High Value,High Value - Low/Medium Risk
5651-YLPRD,32,Month-to-month,86.1,2723.75,38.11,Medium,14.8536,1278.89,Medium Value,Low/Medium Value - Low/Medium Risk
1271-UODNO,39,Two year,53.85,2200.7,3.33,Low,23.2008,1249.36,Medium Value,Low/Medium Value - Low/Medium Risk
5014-WUQMG,47,One year,96.1,4391.45,9.87,Low,21.6312,2078.76,High Value,High Value - Low/Medium Risk
5889-JTMUL,50,Month-to-month,95.05,4888.7,52.28,Medium,11.4528,1088.59,Medium Value,Low/Medium Value - Low/Medium Risk
0788-DXBFY,58,One year,19.55,1108.8,2.56,Low,23.3856,457.19,Low Value,Low/Medium Value - Low/Medium Risk
2669-QVCRG,41,Month-to-month,81.3,3190.65,23.1,Low,18.456,1500.47,High Value,High Value - Low/Medium Risk
6630-UJZMY,4,Month-to-month,83.25,308.05,83.87,High,3.8712,322.28,Low Value,Low/Medium Value - High Risk
5061-PBXFW,32,Month-to-month,61.4,1864.65,4.26,Low,22.977600000000002,1410.82,High Value,High Value - Low/Medium Risk
2700-LUEVA,1,Month-to-month,20.75,20.75,18.21,Low,19.6296,407.31,Low Value,Low/Medium Value - Low/Medium Risk
3865-ZFZIB,19,Two year,19.65,358.15,1.77,Low,23.5752,463.25,Low Value,Low/Medium Value - Low/Medium Risk
0471-ARVMX,62,One year,104.85,6312.9,30.66,Medium,16.6416,1744.87,High Value,High Value - Low/Medium Risk
8985-OOPOS,1,One year,74.1,74.1,21.43,Low,18.8568,1397.29,High Value,High Value - Low/Medium Risk
0719-SYFRB,12,Month-to-month,61.65,713.75,26.65,Low,17.604,1085.29,Medium Value,Low/Medium Value - Low/Medium Risk
0447-BEMNG,48,Month-to-month,45.3,2145.0,13.33,Low,20.800800000000002,942.28,Medium Value,Low/Medium Value - Low/Medium Risk
5630-AHZIL,3,Month-to-month,64.5,177.4,26.14,Low,17.726399999999998,1143.35,Medium Value,Low/Medium Value - Low/Medium Risk
2190-BCXEC,40,Month-to-month,78.85,3126.85,26.44,Low,17.654400000000003,1392.05,High Value,High Value - Low/Medium Risk
1559-DTODC,19,Month-to-month,25.15,468.35,28.06,Low,17.2656,434.23,Low Value,Low/Medium Value - Low/Medium Risk
3244-DCJWY,1,Month-to-month,70.25,70.25,72.8,High,6.5280000000000005,458.59,Low Value,Low/Medium Value - High Risk
3967-VQOGC,67,Two year,24.9,1680.25,0.86,Low,23.793599999999998,592.46,Low Value,Low/Medium Value - Low/Medium Risk
0265-PSUAE,16,Month-to-month,100.7,1522.7,36.23,Medium,15.3048,1541.19,High Value,High Value - Low/Medium Risk
1622-HSHSF,1,Month-to-month,19.55,19.55,25.93,Low,17.7768,347.54,Low Value,Low/Medium Value - Low/Medium Risk
9867-XOBQA,21,Two year,53.15,1183.2,2.89,Low,23.3064,1238.74,Medium Value,Low/Medium Value - Low/Medium Risk
6773-LQTVT,29,Month-to-month,35.65,1025.15,24.98,Low,18.0048,641.87,Medium Value,Low/Medium Value - Low/Medium Risk
4332-MUOEZ,20,One year,94.3,1818.3,10.4,Low,21.504,2027.83,High Value,High Value - Low/Medium Risk
0023-XUOPT,13,Month-to-month,94.1,1215.6,55.08,Medium,10.780800000000001,1014.47,Medium Value,Low/Medium Value - Low/Medium Risk
6543-CPZMK,9,Month-to-month,29.95,248.95,46.35,Medium,12.876,385.64,Low Value,Low/Medium Value - Low/Medium Risk
6418-HNFED,51,Two year,83.25,4089.45,2.39,Low,23.4264,1950.25,High Value,High Value - Low/Medium Risk
1036-GUDCL,60,Month-to-month,79.05,4663.4,5.75,Low,22.62,1788.11,High Value,High Value - Low/Medium Risk
4818-QIUFN,20,Month-to-month,79.15,1520.9,49.2,Medium,12.192,965.0,Medium Value,Low/Medium Value - Low/Medium Risk
0778-NELLA,9,Month-to-month,34.7,296.1,51.41,Medium,11.6616,404.66,Low Value,Low/Medium Value - Low/Medium Risk
7495-OOKFY,8,Month-to-month,80.65,633.3,65.8,High,8.208000000000002,661.98,Medium Value,Low/Medium Value - High Risk
4737-HOBAX,63,Two year,79.8,5034.05,2.47,Low,23.4072,1867.89,High Value,High Value - Low/Medium Risk
7919-ZODZZ,10,One year,65.9,660.05,19.27,Low,19.3752,1276.83,Medium Value,Low/Medium Value - Low/Medium Risk
2988-PLAHS,3,One year,69.95,220.45,44.02,Medium,13.435199999999998,939.79,Medium Value,Low/Medium Value - Low/Medium Risk
9067-SQTNS,44,One year,20.6,926.0,1.27,Low,23.6952,488.12,Low Value,Low/Medium Value - Low/Medium Risk
6483-OATDN,8,Month-to-month,51.3,411.6,24.69,Low,18.0744,927.22,Medium Value,Low/Medium Value - Low/Medium Risk
5469-CTCWN,61,One year,106.0,6547.7,21.74,Low,18.7824,1990.93,High Value,High Value - Low/Medium Risk
3524-WQDSG,43,Month-to-month,99.3,4209.95,37.59,Medium,14.9784,1487.36,High Value,High Value - Low/Medium Risk
6968-URWQU,43,One year,56.35,2391.15,7.74,Low,22.1424,1247.72,Medium Value,Low/Medium Value - Low/Medium Risk
8601-QACRS,5,Month-to-month,50.6,249.95,49.69,Medium,12.074400000000002,610.96,Medium Value,Low/Medium Value - Low/Medium Risk
8690-UPCZI,29,One year,69.05,1958.45,5.13,Low,22.7688,1572.19,High Value,High Value - Low/Medium Risk
5331-RGMTT,54,Month-to-month,99.05,5295.7,49.93,Medium,12.016799999999998,1190.26,Medium Value,Low/Medium Value - Low/Medium Risk
1357-BIJKI,50,One year,98.25,4858.7,37.78,Medium,14.9328,1467.15,High Value,High Value - Low/Medium Risk
2088-IEBAU,68,Two year,88.15,6148.45,2.44,Low,23.4144,2063.98,High Value,High Value - Low/Medium Risk
0679-IDSTG,1,Month-to-month,69.25,69.25,73.61,High,6.333600000000001,438.6,Low Value,Low/Medium Value - High Risk
6519-ZHPXP,72,Two year,108.3,7679.65,2.99,Low,23.2824,2521.48,High Value,High Value - Low/Medium Risk
2101-RANCD,55,Month-to-month,73.1,4144.9,41.41,Medium,14.061600000000002,1027.9,Medium Value,Low/Medium Value - Low/Medium Risk
4029-HPFVY,3,Month-to-month,70.3,220.4,64.8,High,8.448,593.89,Medium Value,Low/Medium Value - High Risk
1015-OWJKI,1,Month-to-month,19.05,19.05,19.83,Low,19.2408,366.54,Low Value,Low/Medium Value - Low/Medium Risk
8314-HTWVE,7,Two year,19.85,144.15,3.43,Low,23.1768,460.06,Low Value,Low/Medium Value - Low/Medium Risk
5357-TZHPP,9,Month-to-month,84.4,732.5,73.62,High,6.331199999999998,534.35,Low Value,Low/Medium Value - High Risk
8727-XDPUD,37,Two year,35.8,1316.9,5.23,Low,22.744799999999998,814.26,Medium Value,Low/Medium Value - Low/Medium Risk
9073-ZZIAY,62,Two year,86.1,5215.25,1.23,Low,23.7048,2040.98,High Value,High Value - Low/Medium Risk
5181-OABFK,56,Two year,61.3,3346.8,1.32,Low,23.6832,1451.78,High Value,High Value - Low/Medium Risk
3812-LRZIR,27,Two year,24.5,761.95,2.53,Low,23.3928,573.12,Low Value,Low/Medium Value - Low/Medium Risk
5204-HMGYF,49,One year,87.2,4345.0,4.31,Low,22.9656,2002.6,High Value,High Value - Low/Medium Risk
9950-MTGYX,28,Two year,20.3,487.95,1.72,Low,23.5872,478.82,Low Value,Low/Medium Value - Low/Medium Risk
3675-EQOZA,5,Month-to-month,20.65,93.55,16.06,Low,20.1456,416.01,Low Value,Low/Medium Value - Low/Medium Risk
3646-ITDGM,56,Two year,19.7,1051.9,0.76,Low,23.8176,469.21,Low Value,Low/Medium Value - Low/Medium Risk
3913-FCUUW,72,Two year,70.45,5165.7,0.7,Low,23.832,1678.96,High Value,High Value - Low/Medium Risk
